,artist_name,track_name,track_id,album_name,album_id,release_date,popularity,explicit,danceability,duration_ms,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,featured_artists
125,Ed Sheeran,Beautiful People (feat. Khalid) - NOTD Remix,6J7WMB5GII6pEOzy687jhO,Beautiful People (feat. Khalid) [NOTD Remix],2oEcytQ5u5QtR9VZc2XgE2,2019-07-11,48,False,0.702,162081,0.794,3,-5.913,1,0.0562,0.00715,4.56e-05,0.11,0.37,103.972,4,"['Khalid', 'NOTD']"
126,Ed Sheeran,All of the Stars,3SZLtkoHoECHHuOnNkNCuS,The Fault In Our Stars: Music From The Motion Picture,7bXOViTvx6EHXuYFuI2yfj,2014-05-19,57,False,0.436,234987,0.562,11,-6.106,1,0.0278,0.0102,0.000278,0.198,0.24,150.066,4,[]
127,Ed Sheeran,Sandman,2Ldb2ytuC9AxhpAkVEJBI6,=,32iAEBstCjauDhyKpGjTuq,2021-10-25,51,False,0.822,259333,0.3,0,-8.034,1,0.0673,0.882,9.15e-05,0.0665,0.734,125.951,4,[]
128,Ed Sheeran,Vega,1DSwFkEe28GSFmdIK92OFX,- (Deluxe),2WFFcvzM0CgLaSq4MSkyZk,2023-05-05,53,False,0.746,178114,0.403,10,-7.865,1,0.0387,0.806,0.0,0.134,0.356,123.954,4,[]
130,Ed Sheeran,Colourblind,290x9rCh2EWcJ9YKpfiI9z,- (Deluxe),2WFFcvzM0CgLaSq4MSkyZk,2023-05-05,52,False,0.423,209267,0.302,0,-8.724,1,0.0413,0.828,5.51e-06,0.0758,0.151,169.868,3,[]
131,Ed Sheeran,Stop The Rain,0VuDtcT7H4CAljLZEH021x,=,32iAEBstCjauDhyKpGjTuq,2021-10-25,51,False,0.686,203493,0.765,8,-4.778,1,0.118,0.0122,0.0,0.127,0.743,99.998,4,[]
132,Ed Sheeran,One,0A2J5TumCpT4aJVvQHNEQW,x (Wembley Edition),6NoBzYmh5gUusGPCfg0pct,2013,40,False,0.464,252760,0.321,2,-11.12,1,0.0418,0.877,0.0,0.0789,0.306,93.528,4,[]
133,Ed Sheeran,Perfect - Acoustic,5T6bJp3XgwT0IaCfKMxmAu,Perfect (Acoustic),4uJ318DIOMiA4y9vg2dRwv,2017-11-10,57,False,0.432,260867,0.377,7,-5.79,1,0.0304,0.459,0.0,0.114,0.394,94.973,3,[]
134,Ed Sheeran,Blue,3SWLFqvadQmOMpEfrp4FMU,Autumn Variations,5LXOgcszGvUkYzYL4v6wYg,2023-09-29,51,False,0.668,153899,0.314,9,-8.275,0,0.0298,0.888,0.0,0.222,0.414,78.019,1,[]
135,Ed Sheeran,Shivers (feat. Jessi & SUNMI),1A3T3npKsrElQTjTEcr3LR,Shivers (feat. Jessi & SUNMI),7HRCvQbIY5cRkgCkSM0vO3,2021-10-28,51,False,0.739,207867,0.873,2,-2.595,1,0.0878,0.268,0.0,0.0454,0.863,141.026,4,"['Jessi', 'SUNMI']"
136,Ed Sheeran,Shape of You - Acoustic,5ULRlgiSPSKTaJN1vU9yso,Shape of You (Acoustic),5Nk90vGwn59ToxTvSNsKZw,2017-02-10,57,False,0.843,223573,0.4,8,-5.576,0,0.103,0.49,0.0,0.125,0.927,100.728,4,[]
137,Ed Sheeran,Afterglow,5hyNzOLHCyYjvrIVIIVIWI,= (Tour Edition),2CIOGAByaHyjQ1EO55JSzC,2022-05-27,47,False,0.641,185487,0.324,11,-5.851,1,0.0299,0.698,0.0,0.328,0.273,110.184,4,[]
138,Ed Sheeran,Candle In The Wind - 2018 Version,73TXMz1i41sGfOuDg8gH4L,Revamp: The Songs Of Elton John & Bernie Taupin,2w667CqWz0JWkhxP7IfijA,2018-04-06,55,False,0.549,198777,0.449,4,-10.479,1,0.0455,0.732,0.0,0.117,0.506,76.028,5,[]
139,Ed Sheeran,Wake Me Up,0ygAYQQy7bfDN6gH640bbl,+,02pi98kE0nra0yBqCStzbC,2011-09-09,49,True,0.616,229613,0.209,9,-13.43,1,0.406,0.902,0.0,0.139,0.336,86.891,1,[]
141,Ed Sheeran,Sycamore,3qwxZ8ygOYSWE790KcfgU1,- (Deluxe),2WFFcvzM0CgLaSq4MSkyZk,2023-05-05,51,False,0.581,170076,0.341,0,-8.057,1,0.0343,0.719,0.0,0.239,0.367,134.12,3,[]
142,Ed Sheeran,F64,5DFi6D7SrYHRIgZbY5MqqE,F64,5SNPs8Oz8Nmhv0MA6YnJpE,2023-01-19,53,True,0.751,204894,0.618,6,-6.643,0,0.324,0.596,0.0,0.129,0.707,93.728,4,[]
143,Ed Sheeran,I Don't Want Your Money (feat. H.E.R.),3FHXUqaUer9o231Je1zxIN,No.6 Collaborations Project,3oIFxDIo2fwuk4lwCmFZCx,2019-07-12,46,False,0.468,204507,0.63,8,-6.536,0,0.0843,0.31,0.0,0.137,0.762,91.419,4,['H.E.R.']
144,Ed Sheeran,Leave Your Life,0YbI9lWxUBsCJLb6EBydkr,=,32iAEBstCjauDhyKpGjTuq,2021-10-25,51,False,0.578,223867,0.558,2,-5.438,1,0.0872,0.236,0.0,0.143,0.54,75.087,4,[]
145,Ed Sheeran,U.N.I.,5Ukzlujip1Slqka5OY82YS,+,02pi98kE0nra0yBqCStzbC,2011-09-09,49,False,0.422,228600,0.405,6,-11.126,1,0.101,0.323,0.0,0.15,0.578,74.13,4,[]
146,Ed Sheeran,Nina,3GKSfF6c3Rv3a1knSjxnXa,x (Deluxe Edition),1xn54DMo2qIqBuMqHtUsFd,2014-06-21,52,False,0.791,225533,0.669,6,-7.189,0,0.146,0.175,0.0,0.33,0.809,92.013,4,[]
147,Ed Sheeran,Cold Coffee,4THoSHxiabL1rd59iVWu2T,5,2hyDesSAYNefikDJXlqhPE,2014-06-20,51,False,0.544,254227,0.529,6,-6.753,1,0.0256,0.453,0.0,0.131,0.403,92.936,4,[]
148,Ed Sheeran,2step (feat. Lil Baby),1qqSQhDwPXl8WY0Fxx9kIt,2step (The Remixes),0a28QsFN8zbrWSvbSQ40PI,2021-10-25,46,False,0.693,163450,0.643,4,-5.867,0,0.0828,0.138,0.0,0.108,0.477,95.055,4,['Lil Baby']
149,Ed Sheeran,Spark,26J3f0d3ZuN7g66xBdey8o,- (Deluxe),2WFFcvzM0CgLaSq4MSkyZk,2023-05-05,50,False,0.564,214847,0.591,0,-7.456,0,0.0318,0.745,0.000246,0.0937,0.403,172.057,4,[]
152,Ed Sheeran,1000 Nights (feat. Meek Mill & A Boogie Wit da Hoodie),4vIKzWqtn44umal5jXq4wE,No.6 Collaborations Project,3oIFxDIo2fwuk4lwCmFZCx,2019-07-12,45,False,0.778,212307,0.589,8,-5.548,1,0.269,0.467,0.0,0.0902,0.513,98.001,4,"['Meek Mill', 'A Boogie Wit da Hoodie']"
153,Ed Sheeran,Borderline,0bCnvkP7PYCJV64sQLl5mm,- (Deluxe),2WFFcvzM0CgLaSq4MSkyZk,2023-05-05,49,False,0.497,237756,0.317,9,-9.935,1,0.0289,0.943,2.32e-05,0.0943,0.272,139.942,4,[]
154,Ed Sheeran,The Joker And The Queen,3NuLxTXowTRcguTh9RsPmM,=,32iAEBstCjauDhyKpGjTuq,2021-10-25,51,False,0.567,185587,0.211,0,-9.975,1,0.0315,0.952,5.24e-05,0.275,0.289,134.019,4,[]
156,Ed Sheeran,Shape of You (feat. Nyla & Kranium) - Major Lazer Remix,1KqvRRQd3lfM0pAlkGPrgD,Shape of You (feat. Nyla & Kranium) [Major Lazer Remix],5j1qqBBmxrDu58pYAj8r9v,2017-02-24,47,False,0.682,192000,0.812,1,-2.691,0,0.118,0.00574,0.0,0.0553,0.347,104.891,4,"['Nyla', 'Kranium', 'Major Lazer']"
157,Ed Sheeran,This,0pJfsPQesJyCnR5XWZyvj9,+,02pi98kE0nra0yBqCStzbC,2011-09-09,48,False,0.588,195840,0.0929,11,-14.301,1,0.0443,0.95,0.00539,0.128,0.502,152.139,4,[]
158,Ed Sheeran,No Strings,09UTOp33EhOSWzvGL0YOws,- (Deluxe),2WFFcvzM0CgLaSq4MSkyZk,2023-05-05,49,False,0.656,174088,0.348,0,-6.347,1,0.0271,0.857,0.0,0.11,0.279,80.965,4,[]
159,Ed Sheeran,Nothing On You (feat. Paulo Londra & Dave),2qRN7PWiHRLprw4FpDeI9N,No.6 Collaborations Project,3oIFxDIo2fwuk4lwCmFZCx,2019-07-12,52,False,0.747,200733,0.649,8,-6.218,1,0.218,0.333,0.0,0.172,0.84,88.011,4,"['Paulo Londra', 'Dave']"
160,Ed Sheeran,Be Right Now,3BiiSLo0wyHAY7lpCEO6ge,=,32iAEBstCjauDhyKpGjTuq,2021-10-25,49,False,0.501,211080,0.684,11,-6.706,1,0.0566,0.00494,0.000478,0.0524,0.442,131.952,4,[]
161,Ed Sheeran,Lego House,53Pgsvu3qSYO2aXt5J2vcL,+,0W5GGnapMz0VwemQvJDqa7,2011-09-09,48,False,0.592,185093,0.637,11,-8.48,1,0.0992,0.562,0.0,0.13,0.565,159.701,4,[]
163,Ed Sheeran,Punchline,4gqRVDvnILW0cvBWZzKcRf,Autumn Variations,5LXOgcszGvUkYzYL4v6wYg,2023-09-29,46,False,0.534,206008,0.407,11,-7.994,1,0.0261,0.844,0.0,0.113,0.616,154.059,4,[]
165,Ed Sheeran,American Town,19eUFBAnHBuTz6TCJXhu7h,Autumn Variations,4JBIPXbjtBx7keWjTnGYeJ,2023-09-29,51,False,0.74,197976,0.652,0,-5.668,1,0.0601,0.736,0.0,0.348,0.715,105.025,4,[]
166,Ed Sheeran,Stoned - Bonus Track,5M12X6gQDoMMqqlRDg5Bfo,- (Deluxe),2WFFcvzM0CgLaSq4MSkyZk,2023-05-05,48,False,0.692,197098,0.323,1,-7.084,0,0.0301,0.786,0.0,0.0938,0.377,119.973,4,[]
167,Ed Sheeran,Touch and Go,763p5nkQytkOE7xmsFyu8y,x (Wembley Edition),6NoBzYmh5gUusGPCfg0pct,2013,37,False,0.812,240987,0.542,7,-5.403,0,0.0444,0.294,6.92e-05,0.141,0.733,110.268,4,[]
169,Ed Sheeran,Castle on the Hill - Acoustic,5X6TnKT37TaSDkFm0598Uo,Castle on the Hill (Acoustic),3Zq8gpa3P0UM8H6XIY39Sn,2017-02-10,51,False,0.563,226227,0.26,2,-5.856,1,0.0391,0.518,0.0,0.146,0.616,145.561,4,[]
170,Ed Sheeran,Way To Break My Heart (feat. Skrillex),5d1rmWWF1725tnYjq6rMDB,No.6 Collaborations Project,3oIFxDIo2fwuk4lwCmFZCx,2019-07-12,46,False,0.726,190293,0.731,1,-6.298,0,0.159,0.11,3.45e-06,0.0928,0.437,170.125,4,['Skrillex']
172,Ed Sheeran,Bloodstream,5mxTOMM0NiRud8VdBxbA2o,x (Wembley Edition),6NoBzYmh5gUusGPCfg0pct,2013,36,False,0.66,300253,0.316,3,-11.567,0,0.0364,0.529,0.000294,0.104,0.543,91.207,4,[]
173,Ed Sheeran,Little Bird - Deluxe Edition,4bcgRbGeq4IejesjsiHyTH,+,02pi98kE0nra0yBqCStzbC,2011-09-09,46,False,0.843,224529,0.425,8,-8.676,1,0.0352,0.565,0.0,0.102,0.284,104.02,4,[]
174,Ed Sheeran,Happier - Acoustic,5weKCP07IGA1565wfI3cZ1,Happier (Acoustic),2m5WUxYqXkJc2gdP805IKm,2018-05-25,51,False,0.493,206209,0.4,0,-8.117,1,0.0261,0.0425,1.47e-06,0.133,0.15,91.004,4,[]
175,Ed Sheeran,Grade 8,0obzwoGjXdORtAwYWZ9s53,+,02pi98kE0nra0yBqCStzbC,2011-09-09,47,False,0.74,179880,0.807,0,-9.976,0,0.0363,0.0446,4.02e-05,0.0538,0.781,101.042,4,[]
176,Ed Sheeran,Give Me Love,7fWXTD51PQ2W9B2lyYlZCN,The A Team,6iBvt4DAGNEJwIvM4vLPms,2011-12-06,36,False,0.465,323808,0.39,1,-8.685,1,0.036,0.583,5.07e-06,0.0908,0.232,116.301,4,[]
177,Ed Sheeran,Take It Back,2dmOWlEHrP266Qgz6wnUrd,x (Deluxe Edition),1xn54DMo2qIqBuMqHtUsFd,2014-06-21,48,False,0.754,208400,0.613,5,-6.342,1,0.229,0.318,0.0,0.335,0.904,113.196,4,[]
178,Ed Sheeran,Shape of You (feat. Zion & Lennox) - Latin Remix,5nCtCCB5i1OfbADvynNw0i,Shape of You (feat. Zion & Lennox) [Latin Remix],0LWRykrSX54AWiMZlV5uUk,2017-03-01,49,False,0.787,237664,0.872,1,-1.397,0,0.0871,0.168,1.51e-06,0.0408,0.46,95.995,4,"['Lennox', 'Zion']"
179,Ed Sheeran,Perfect,2R0FW1n6cOkQDJhAkQENsf,Perfect,34MK1MIhRB9evwfomSyMig,2017-07-21,43,False,0.538,310799,0.215,8,-13.881,1,0.0608,0.979,0.901,0.0876,0.112,179.199,3,['The Piano Guys']
181,Ed Sheeran,Wildflowers - Bonus Track,75To9uF11PYY0vAkXnDWvW,- (Deluxe),2WFFcvzM0CgLaSq4MSkyZk,2023-05-05,47,False,0.756,178207,0.247,7,-8.956,1,0.0326,0.883,0.00799,0.0889,0.158,131.985,4,[]
182,Ed Sheeran,Toughest - Bonus Track,0C1dOJr5ae2tJSUGxMXTcC,- (Deluxe),2WFFcvzM0CgLaSq4MSkyZk,2023-05-05,47,False,0.63,213769,0.548,3,-6.996,1,0.0339,0.53,0.0,0.111,0.443,133.309,4,[]
184,Ed Sheeran,I Don't Care,4KcmUg05GSlOVhkMoTWiQe,Girls' Night Out,6dqjFF9lu7QH7fQxMVFNYr,2021-12-03,47,True,0.798,219947,0.676,6,-5.041,1,0.0442,0.0902,0.0,0.0894,0.843,101.956,4,['Justin Bieber']
185,Ed Sheeran,Eyes Closed,4hy7qTxsnyZUZoqo5RtaYq,Eyes Closed (Piano Version),6dhAJ4oigNFSv4paZnZHmW,2023-03-23,50,False,0.777,194849,0.526,2,-6.221,1,0.0645,0.302,0.0,0.105,0.389,107.071,4,[]
187,Ed Sheeran,Moving - Bonus Track,0Himk13I9FPFVwSyPhU3WD,- (Deluxe),2WFFcvzM0CgLaSq4MSkyZk,2023-05-05,47,False,0.616,215247,0.404,7,-6.637,1,0.0314,0.747,0.0,0.27,0.726,75.007,4,[]
188,Ed Sheeran,Even My Dad Does Sometimes,0N5zjRnf8AreOm95iSBXF4,x (Deluxe Edition),1xn54DMo2qIqBuMqHtUsFd,2014-06-21,49,False,0.58,228533,0.318,2,-8.926,1,0.0279,0.756,0.000171,0.117,0.295,129.757,3,[]
189,Ed Sheeran,The A Team,5smRnVMA4styRxLg68StSC,+-=÷× (Tour Collection),5xD1PSd5c5APDM0SdkkqnH,2024-09-27,48,False,0.642,258373,0.289,9,-9.918,1,0.0366,0.669,0.0,0.18,0.408,84.992,4,[]
190,Ed Sheeran,The Man,1gHF0I223J5pv06SuBcmkz,x (Deluxe Edition),1xn54DMo2qIqBuMqHtUsFd,2014-06-21,48,False,0.759,250427,0.725,11,-7.006,0,0.158,0.576,0.0,0.0771,0.619,87.467,4,[]
191,Ed Sheeran,Bad Habits - Joel Corry Remix,5Q9DzNnrUCkJV1t1wWjYIX,Bad Habits (Joel Corry Remix),6Oj80oIJGFbFwionyBamow,2021-08-06,48,False,0.768,189577,0.935,11,-4.902,0,0.0598,0.0488,0.00117,0.339,0.8,125.971,4,['Joel Corry']
192,Ed Sheeran,Shirtsleeves,7awwmuGslmuyhnlpFipDqk,x (Deluxe Edition),1xn54DMo2qIqBuMqHtUsFd,2014-06-21,47,False,0.752,190227,0.76,2,-5.34,1,0.0341,0.319,0.0,0.335,0.752,107.034,4,[]
193,Ed Sheeran,Remember The Name (feat. Eminem & 50 Cent),6jin465re80co3DeK8hsns,Remember The Name (feat. Eminem & 50 Cent),1GHkv48TNqI8MKWJ1FwKFC,2019-07-11,43,True,0.852,207760,0.666,11,-6.923,0,0.184,0.135,0.0,0.798,0.726,91.046,4,"['Eminem', '50 Cent']"
194,Ed Sheeran,Shivers - Alok Remix,2W5n5YsWKPy3kw3yMb4qh0,Shivers (Alok Remix),6cgj2takjXRiUbUcjvbVZO,2021-10-11,50,False,0.66,172500,0.866,4,-5.278,0,0.0598,0.0137,4e-06,0.417,0.596,128.072,4,['Alok']
195,Ed Sheeran,I'm a Mess,3KiktyOxQd2Z0bmnabgRq2,x (Wembley Edition),6NoBzYmh5gUusGPCfg0pct,2013,35,False,0.697,244573,0.377,3,-7.755,1,0.0397,0.556,0.0,0.0999,0.336,138.754,4,[]
196,Ed Sheeran,Plastic Bag,1qvqgg3r67ayzIfuBMTJSV,Autumn Variations,5LXOgcszGvUkYzYL4v6wYg,2023-09-29,44,True,0.713,229851,0.727,7,-6.551,1,0.0528,0.621,0.0,0.0751,0.384,120.016,4,[]
197,Ed Sheeran,Gold Rush - Deluxe Edition,4mT5mVFaU7trA3UdbGqfB9,+,02pi98kE0nra0yBqCStzbC,2011-09-09,45,False,0.74,243163,0.248,4,-12.659,1,0.109,0.729,0.0,0.141,0.889,83.786,4,[]
198,Ed Sheeran,I Don't Care (with Justin Bieber) - Loud Luxury Remix,6f807x0ima9a1j3VPbc7VN,I Don't Care (with Justin Bieber) [Loud Luxury Remix],2oCs0DGTsRO98Gh5ZSl2Cx,2019-06-14,42,False,0.748,194754,0.916,6,-2.634,1,0.0583,0.102,0.0,0.0653,0.518,122.036,4,"['Justin Bieber', 'Loud Luxury']"
199,Ed Sheeran,Shivers,7entdST7QGydL3yDhW03QN,Shivers (Acoustic Version),1CM3OBIxS9yzSiIAOW0gIF,2021-10-01,41,False,0.788,207853,0.859,2,-2.724,1,0.0856,0.281,0.0,0.0424,0.822,141.02,4,[]
200,Ed Sheeran,Galway Girl - Martin Jensen Remix,2A17f6I4fh6GqYX0J8noGr,Galway Girl (Martin Jensen Remix),77lUgFzLJriGpyTx2pGbCO,2017-04-07,46,False,0.726,196044,0.748,9,-4.576,1,0.0438,0.0245,0.0,0.141,0.731,100.055,4,['Martin Jensen']
201,Ed Sheeran,Bad Habits (feat. Tion Wayne & Central Cee) [Fumez The Engineer Remix],0VcgLoEMA06AKqPxxj2YQs,Bad Habits (feat. Tion Wayne & Central Cee) [Fumez The Engineer Remix],2P9CbLPTyNRf5OAOEs7g6C,2021-08-12,53,True,0.726,222496,0.818,11,-6.238,0,0.319,0.229,0.0,0.0544,0.679,140.042,4,"['Tion Wayne', 'Central Cee', 'Fumez The Engineer']"
202,Ed Sheeran,Amazing,4fUMgL19kixzHhrttFZXsD,Autumn Variations,5LXOgcszGvUkYzYL4v6wYg,2023-09-29,44,False,0.809,245814,0.664,0,-7.265,1,0.0373,0.429,1.55e-06,0.131,0.374,116.996,4,[]
203,Ed Sheeran,The City,4ucfQOYOe1Jz5KqCfpGobp,+,02pi98kE0nra0yBqCStzbC,2011-09-09,45,False,0.74,234333,0.505,4,-10.338,0,0.0674,0.0415,6.82e-05,0.0707,0.646,97.994,4,[]
204,Ed Sheeran,Feels (feat. Young Thug & J Hus),1Bdptrvb7nQkq8kCw3siE9,No.6 Collaborations Project,3oIFxDIo2fwuk4lwCmFZCx,2019-07-12,46,False,0.665,150787,0.68,2,-4.898,1,0.291,0.112,0.0,0.096,0.69,91.667,4,"['Young Thug', 'J Hus']"
205,Ed Sheeran,A Beautiful Game,3j2KSKjenkrIsnoANPxV7V,A Beautiful Game,2yFLu758P5VjG5ZyyHGSrp,2023-05-04,41,False,0.47,215440,0.417,0,-9.202,1,0.0293,0.0821,0.0,0.129,0.406,151.141,4,[]
206,Ed Sheeran,Sunburn - Deluxe Edition,3YPiRYIUFlcQ0aaLGmeswS,+,02pi98kE0nra0yBqCStzbC,2011-09-09,44,False,0.464,275882,0.098,10,-12.119,1,0.0376,0.865,0.0,0.101,0.234,78.864,4,[]
207,Ed Sheeran,Thinking Out Loud,6CfWiCKBxbvL6bNnWQl8bV,Wedding Songs,55aDarji66T5sb3cWEpDWS,2022-07-08,44,False,0.781,281560,0.445,2,-6.061,1,0.0296,0.474,0.0,0.184,0.591,78.997,4,[]
209,Ed Sheeran,Castle on the Hill - Recorded at Spotify Studios New York City,6rjO7ZdSUdd8W2fkWL7fK9,Spotify Singles,14mR6XKPmsxzvOYCkqubJF,2017-06-07,46,False,0.556,225791,0.355,2,-6.416,1,0.0398,0.581,0.0,0.118,0.644,147.58,4,[]
211,Ed Sheeran,Lego House,7xhNkxzgZLFu49BZBspPmX,+-=÷× (Tour Collection),5xD1PSd5c5APDM0SdkkqnH,2024-09-27,46,False,0.592,185093,0.636,11,-8.48,1,0.101,0.562,0.0,0.13,0.566,159.718,4,[]
212,Ed Sheeran,When Will I Be Alright,5S1CxlxcDGMf6c0WcEvF4K,Autumn Variations,5LXOgcszGvUkYzYL4v6wYg,2023-09-29,44,False,0.614,175878,0.244,2,-9.345,1,0.0301,0.935,5.64e-05,0.112,0.488,126.381,4,[]
213,Ed Sheeran,That’s On Me,6n8UfmEOGvDGxYRUrGf4z7,Autumn Variations,5LXOgcszGvUkYzYL4v6wYg,2023-09-29,42,True,0.822,227399,0.696,7,-6.275,1,0.114,0.634,0.0,0.0624,0.575,106.995,4,[]
214,Ed Sheeran,"You Need Me, I Don't Need You",4r83yXj8JlEX6MVLvhupq6,+-=÷× (Tour Collection),5xD1PSd5c5APDM0SdkkqnH,2024-09-27,46,True,0.749,220413,0.835,7,-8.837,1,0.0511,0.165,0.0,0.525,0.929,103.485,4,[]
215,Ed Sheeran,England,5eL45g9qvFvydEYcmv4zic,Autumn Variations,5LXOgcszGvUkYzYL4v6wYg,2023-09-29,42,False,0.622,226757,0.666,5,-10.786,1,0.0423,0.641,8.63e-05,0.513,0.52,126.934,4,[]
217,Ed Sheeran,Eyes Closed - Lost Frequencies Remix,5xJrqHHLIqJlaK6c05pwYB,Eyes Closed (Lost Frequencies Remix),3jRseYXGmX8RQ6ZTQ6tvsy,2023-03-23,46,False,0.816,179530,0.609,11,-7.197,0,0.0735,0.411,6.81e-05,0.14,0.513,121.005,4,['Lost Frequencies']
218,Ed Sheeran,Castle on the Hill - Throttle Remix,0TNouIVlNVAU1N2xDPVvbY,Castle on the Hill (Throttle Remix),2EexX71aSkFuYuRMwgWKkn,2017-06-30,41,False,0.585,220880,0.86,2,-4.023,1,0.0539,0.0412,0.0,0.372,0.204,137.993,4,['Throttle']
219,Ed Sheeran,Don't,72itamxdQe2EJbJn1Q2m8L,+-=÷× (Tour Collection),5xD1PSd5c5APDM0SdkkqnH,2024-09-27,45,False,0.807,219840,0.608,1,-7.008,1,0.0659,0.0113,0.0,0.635,0.849,95.047,4,[]
220,Ed Sheeran,Midnight,2OTISEHIoZio1AKmKpV9BY,Autumn Variations,5LXOgcszGvUkYzYL4v6wYg,2023-09-29,41,False,0.555,179538,0.824,10,-5.843,1,0.0591,0.425,7.78e-05,0.082,0.685,178.034,4,[]
222,Ed Sheeran,Page,3LP0XwrMJ6ShNSrExi7jYs,Autumn Variations,5LXOgcszGvUkYzYL4v6wYg,2023-09-29,41,False,0.774,231022,0.604,2,-6.385,1,0.0404,0.623,3.48e-06,0.0889,0.62,146.081,4,[]
223,Ed Sheeran,Fall,5JTTFF4bKTIqrhRmmOgXXo,5,2hyDesSAYNefikDJXlqhPE,2014-06-20,40,False,0.559,163273,0.283,4,-9.827,1,0.0323,0.632,0.00127,0.126,0.188,82.552,4,[]
224,Ed Sheeran,Spring,5xlCPBwakaVR2uwJG8Zph3,Autumn Variations,5LXOgcszGvUkYzYL4v6wYg,2023-09-29,42,False,0.644,178616,0.317,5,-11.565,1,0.0317,0.923,0.00159,0.104,0.667,96.081,4,[]
226,Ed Sheeran,Sing,5wxRVeHlbX5WiN7q5Nj3ZH,+-=÷× (Tour Collection),5xD1PSd5c5APDM0SdkkqnH,2024-09-27,44,False,0.818,235382,0.67,8,-4.45,0,0.047,0.3,1.13e-06,0.0601,0.947,119.987,4,[]
227,Ed Sheeran,Thinking out Loud,3yc56uWJblMLwKcicVuKQW,+-=÷× (Tour Collection),5xD1PSd5c5APDM0SdkkqnH,2024-09-27,44,False,0.781,281560,0.445,2,-6.061,1,0.0296,0.474,0.0,0.184,0.591,78.998,4,[]
228,Ed Sheeran,I Don't Care (with Justin Bieber) - Jonas Blue Remix,1VYj8u5I4L5Xl21zQiQMx7,I Don't Care (with Justin Bieber) [Jonas Blue Remix],35Cuz13gq76FoBKrEMlYTT,2019-06-07,44,False,0.708,192681,0.872,6,-5.775,1,0.0502,0.0736,0.0,0.337,0.25,124.026,4,"['Justin Bieber', 'Jonas Blue']"
230,Ed Sheeran,Shape of You - Stormzy Remix,2NHSYwGkAvPHzCinY0KwXo,Shape of You (Stormzy Remix),59KxIJM9NhO7kVYyh26Ulg,2017-02-24,52,False,0.609,231261,0.674,1,-3.007,0,0.202,0.595,0.0,0.203,0.789,127.656,3,['Stormzy']
231,Ed Sheeran,Tenerife Sea,1JsIsZnbJ6GNFAIIdiLCMw,+-=÷× (Tour Collection),5xD1PSd5c5APDM0SdkkqnH,2024-09-27,44,False,0.526,241347,0.345,8,-10.497,1,0.0374,0.7,1.13e-05,0.105,0.357,121.877,4,[]
232,Ed Sheeran,Castle on the Hill,6hqgRCAxFKoU5D8JC4pE0o,+-=÷× (Tour Collection),5xD1PSd5c5APDM0SdkkqnH,2024-09-27,43,False,0.461,261154,0.834,2,-4.868,1,0.0991,0.0231,1.16e-05,0.14,0.469,135.007,4,[]
233,Ed Sheeran,Runaway,2CW1geAxlM04INRmcoytvW,x (Wembley Edition),6NoBzYmh5gUusGPCfg0pct,2013,32,False,0.767,205133,0.449,8,-7.158,0,0.0364,0.024,0.000299,0.151,0.908,95.03,4,[]
234,Ed Sheeran,Bloodstream,0tyeXFnXYPobaHPdp3dRj6,+-=÷× (Tour Collection),5xD1PSd5c5APDM0SdkkqnH,2024-09-27,44,False,0.66,300253,0.315,3,-11.567,0,0.0364,0.528,0.000298,0.104,0.542,91.207,4,[]
235,Ed Sheeran,Photograph,52aBxQk1yJ4qn9iwvW3UPb,+-=÷× (Tour Collection),5xD1PSd5c5APDM0SdkkqnH,2024-09-27,44,False,0.718,258987,0.378,4,-10.48,1,0.0359,0.607,0.000472,0.0986,0.221,108.033,4,[]
236,Ed Sheeran,The A Team,6F25tznBMyPJpXx7Gj1ch0,The A Team,6iBvt4DAGNEJwIvM4vLPms,2011-12-06,32,False,0.642,258373,0.289,9,-9.918,1,0.0367,0.669,0.0,0.18,0.407,84.996,4,[]
237,Ed Sheeran,Afire Love,6Tb6jpTsEMuBnxYo2HuSiK,x (Wembley Edition),6NoBzYmh5gUusGPCfg0pct,2013,31,False,0.552,314280,0.637,5,-6.568,1,0.0445,0.464,1.63e-05,0.136,0.333,97.97,4,[]
238,Ed Sheeran,Bad Habits,4AoZkg62rwaswC33mGS2mo,Bad Habits (Acoustic Version),6m1jYE77JZX8aJpO5ei2V7,2021-07-09,42,False,0.807,230747,0.893,11,-3.745,0,0.0347,0.0451,2.79e-05,0.366,0.537,126.011,4,[]
239,Ed Sheeran,Don't - Rick Ross Remix,49WNdS1zw5NjaqMNEARcWO,Don't,2oVtDZf7Xk3gLY7qN78asX,2014-08-12,37,True,0.8,257216,0.63,1,-7.103,1,0.122,0.0147,0.0,0.559,0.822,95.046,4,['Rick Ross']
240,Ed Sheeran,Head > Heels,0ehxgCWdhKRdnRn9MmrUbu,Autumn Variations,5LXOgcszGvUkYzYL4v6wYg,2023-09-29,41,False,0.711,253881,0.328,0,-9.172,1,0.0592,0.759,0.000538,0.116,0.347,77.539,4,[]
241,Ed Sheeran,I See Fire,0904bzxptKuNiQn6hljK4g,+-=÷× (Tour Collection),5xD1PSd5c5APDM0SdkkqnH,2024-09-27,44,False,0.591,299147,0.176,10,-11.692,0,0.0396,0.638,4.81e-06,0.252,0.296,152.122,4,[]
